,open,high,low,close,adjclose,volume,ticker
2024-05-03,25.5,26.5,24.0,24.5,24.5,24942270,PUIG.MC
2024-05-06,24.8799991607666,25.959999084472656,24.5,25.5,25.5,1280318,PUIG.MC
2024-05-07,25.739999771118164,26.399999618530273,25.600000381469727,26.360000610351562,26.360000610351562,982908,PUIG.MC
2024-05-08,26.5,26.8799991607666,26.219999313354492,26.399999618530273,26.399999618530273,713991,PUIG.MC
2024-05-09,26.3799991607666,26.5,25.520000457763672,25.760000228881836,25.760000228881836,438006,PUIG.MC
2024-05-10,26.0,26.0,24.940000534057617,24.979999542236328,24.979999542236328,715715,PUIG.MC
2024-05-13,25.040000915527344,25.200000762939453,24.81999969482422,25.18000030517578,25.18000030517578,272156,PUIG.MC
2024-05-14,25.260000228881836,25.739999771118164,25.1200008392334,25.719999313354492,25.719999313354492,171712,PUIG.MC
2024-05-15,25.739999771118164,25.860000610351562,25.239999771118164,25.65999984741211,25.65999984741211,206036,PUIG.MC
2024-05-16,25.719999313354492,25.760000228881836,25.34000015258789,25.760000228881836,25.760000228881836,85646,PUIG.MC
2024-05-17,25.780000686645508,25.799999237060547,25.579999923706055,25.579999923706055,25.579999923706055,51841,PUIG.MC
2024-05-20,25.799999237060547,25.979999542236328,25.639999389648438,25.899999618530273,25.899999618530273,148787,PUIG.MC
2024-05-21,25.920000076293945,25.979999542236328,25.81999969482422,25.860000610351562,25.860000610351562,97705,PUIG.MC
2024-05-22,25.959999084472656,26.100000381469727,25.84000015258789,25.899999618530273,25.899999618530273,141854,PUIG.MC
2024-05-23,26.0,26.200000762939453,25.639999389648438,25.700000762939453,25.700000762939453,81915,PUIG.MC
2024-05-24,25.639999389648438,25.940000534057617,25.639999389648438,25.920000076293945,25.920000076293945,140251,PUIG.MC
2024-05-27,26.040000915527344,26.100000381469727,25.84000015258789,25.979999542236328,25.979999542236328,68677,PUIG.MC
2024-05-28,26.040000915527344,26.18000030517578,25.84000015258789,26.18000030517578,26.18000030517578,121328,PUIG.MC
2024-05-29,26.200000762939453,26.34000015258789,26.040000915527344,26.260000228881836,26.260000228881836,135484,PUIG.MC
2024-05-30,26.219999313354492,26.399999618530273,26.020000457763672,26.100000381469727,26.100000381469727,110707,PUIG.MC
2024-05-31,26.200000762939453,26.200000762939453,25.760000228881836,26.0,26.0,182118,PUIG.MC
