,open,high,low,close,adjclose,volume,ticker
2021-01-04,19.18199920654297,20.184999465942383,19.18199920654297,19.719999313354492,18.67708396911621,1153627,MTS.MC
2021-01-05,19.559999465942383,19.799999237060547,19.329999923706055,19.718000411987305,18.675189971923828,661869,MTS.MC
2021-01-06,20.1200008392334,20.329999923706055,19.756000518798828,20.235000610351562,19.16484832763672,642583,MTS.MC
2021-01-07,20.30500030517578,20.975000381469727,20.155000686645508,20.764999389648438,19.666818618774414,647515,MTS.MC
2021-01-08,20.940000534057617,21.040000915527344,20.104999542236328,20.295000076293945,19.221675872802734,613708,MTS.MC
2021-01-11,20.100000381469727,20.40999984741211,19.79400062561035,20.139999389648438,19.074872970581055,421672,MTS.MC
2021-01-12,20.219999313354492,20.5,20.190000534057617,20.325000762939453,19.250089645385742,299935,MTS.MC
2021-01-13,20.135000228881836,20.344999313354492,19.940000534057617,19.940000534057617,18.88545036315918,278815,MTS.MC
2021-01-14,19.98200035095215,20.43000030517578,19.97599983215332,20.2450008392334,19.174320220947266,400936,MTS.MC
2021-01-15,20.19499969482422,20.329999923706055,19.402000427246094,19.695999145507812,18.65435218811035,500617,MTS.MC
2021-01-18,19.54400062561035,20.170000076293945,19.530000686645508,20.170000076293945,19.103286743164062,348034,MTS.MC
2021-01-19,20.290000915527344,20.415000915527344,19.170000076293945,19.236000061035156,18.218679428100586,725818,MTS.MC
2021-01-20,19.125999450683594,19.420000076293945,18.983999252319336,19.222000122070312,18.20542335510254,482934,MTS.MC
2021-01-21,19.197999954223633,19.618000030517578,19.020000457763672,19.030000686645508,18.023576736450195,526179,MTS.MC
2021-01-22,18.724000930786133,18.91200065612793,18.420000076293945,18.6299991607666,17.644733428955078,534091,MTS.MC
2021-01-25,19.049999237060547,19.219999313354492,17.809999465942383,17.97599983215332,17.025320053100586,767414,MTS.MC
2021-01-26,17.899999618530273,18.829999923706055,17.850000381469727,18.368000030517578,17.39658546447754,523139,MTS.MC
2021-01-27,18.049999237060547,18.115999221801758,17.034000396728516,17.56599998474121,16.63700294494629,756559,MTS.MC
2021-01-28,17.25,18.5939998626709,17.059999465942383,18.447999954223633,17.47235679626465,699835,MTS.MC
2021-01-29,18.13599967956543,18.738000869750977,18.0,18.07200050354004,17.116243362426758,587432,MTS.MC
2021-02-01,18.308000564575195,18.826000213623047,18.118000030517578,18.398000717163086,17.42500114440918,452176,MTS.MC
2021-02-02,18.729999542236328,18.79800033569336,18.031999588012695,18.218000411987305,17.254520416259766,484977,MTS.MC
2021-02-03,18.42799949645996,18.474000930786133,17.964000701904297,18.034000396728516,17.08025360107422,389842,MTS.MC
2021-02-04,18.115999221801758,18.398000717163086,18.034000396728516,18.308000564575195,17.339763641357422,343375,MTS.MC
2021-02-05,18.365999221801758,18.770000457763672,18.284000396728516,18.625999450683594,17.64094352722168,459464,MTS.MC
2021-02-08,18.950000762939453,19.47800064086914,18.8439998626709,19.142000198364258,18.129655838012695,610391,MTS.MC
2021-02-09,19.399999618530273,19.5,18.93400001525879,18.993999481201172,17.98948097229004,547727,MTS.MC
2021-02-10,19.309999465942383,19.621999740600586,19.07200050354004,19.229999542236328,18.21299934387207,493516,MTS.MC
2021-02-11,19.941999435424805,19.989999771118164,18.649999618530273,18.809999465942383,17.81521224975586,951275,MTS.MC
2021-02-12,18.76799964904785,18.81999969482422,18.09000015258789,18.68000030517578,17.692087173461914,495987,MTS.MC
2021-02-15,19.09600067138672,19.559999465942383,18.899999618530273,19.510000228881836,18.478193283081055,569969,MTS.MC
2021-02-16,19.59000015258789,19.81599998474121,19.31999969482422,19.746000289916992,18.701711654663086,541919,MTS.MC
2021-02-17,19.788000106811523,20.114999771118164,19.579999923706055,19.579999923706055,18.544490814208984,605642,MTS.MC
2021-02-18,19.606000900268555,19.8799991607666,19.030000686645508,19.04800033569336,18.040626525878906,449149,MTS.MC
2021-02-19,19.049999237060547,19.81599998474121,18.93000030517578,19.79599952697754,18.749067306518555,455808,MTS.MC
2021-02-22,19.79599952697754,19.899999618530273,19.538000106811523,19.690000534057617,18.648672103881836,450832,MTS.MC
2021-02-23,19.92799949645996,20.024999618530273,18.777999877929688,19.332000732421875,18.309606552124023,627782,MTS.MC
2021-02-24,19.304000854492188,19.950000762939453,19.304000854492188,19.850000381469727,18.800212860107422,439184,MTS.MC
2021-02-25,20.0,20.579999923706055,20.0,20.18000030517578,19.11275863647461,780903,MTS.MC
